Group,APM,Appearances,year,team,MIN,GP,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,PLUS_MINUS,player_1,player_2,player_3,player_4,player_5,player_1_rapm,player_2_rapm,player_3_rapm,player_4_rapm,player_5_rapm,player_rapm_sum,season,player_1_pass_out,player_2_pass_out,player_3_pass_out,player_4_pass_out,player_5_pass_out,std_pass_out
-202339-203089-203114-203503-203507-,9.83519388784297,2536,2018,Milwaukee Bucks,605.5,45,42.0,81.4,0.516,8.8,20.9,0.421,18.0,23.4,0.77,6.1,34.6,40.7,24.7,14.0,8.6,6.6,19.8,110.8,5.9,Eric Bledsoe,John Henson,Khris Middleton,Tony Snell,Giannis Antetokounmpo,0.9502910903137148,1.1382904291493912,0.8437078243036691,-1.0008212674556125,2.2839291405465407,4.215397216857703,2017-18,37.28378378378379,17.293333333333333,29.049382716049383,13.391891891891891,32.9054054054054,10.235677901046
-201952-201959-202357-203952-1626157-,12.162407907554329,1579,2018,Minnesota Timberwolves,381.55,23,43.4,90.3,0.481,7.2,21.1,0.341,17.7,22.2,0.795,11.6,37.5,49.1,22.9,13.0,6.7,3.7,16.0,111.7,6.7,Jeff Teague,Taj Gibson,Nemanja Bjelica,Andrew Wiggins,Karl-Anthony Towns,-0.2716909674136211,0.2665034496483911,0.6764495716419674,-0.0510846658816366,2.1229347326545445,2.7431121206496454,2017-18,40.58571428571429,24.195121951219512,9.701492537313433,15.146341463414636,29.634146341463413,12.140773175584538
-201960-203092-203459-203915-1626178-,9.971759044135457,1243,2018,Brooklyn Nets,315.2316666666667,28,41.5,93.6,0.443,13.7,37.5,0.366,13.4,15.9,0.84,10.8,39.9,50.7,27.3,12.8,5.1,4.5,17.2,110.0,8.1,DeMarre Carroll,Tyler Zeller,Allen Crabbe,Spencer Dinwiddie,Rondae Hollis-Jefferson,0.955806234623666,-0.2389137392686648,0.3848459141157032,0.4902054772232833,-0.2595852110868347,1.332358675607153,2017-18,19.676056338028168,8.359375,15.986301369863016,28.807692307692307,24.46969696969697,7.871047467747569
-101127-201584-202498-202683-204001-,5.735335350951536,1218,2018,New York Knicks,304.355,24,44.1,89.4,0.494,6.9,15.5,0.442,12.6,14.9,0.846,10.3,35.0,45.3,23.5,14.7,5.2,5.6,19.1,107.7,-5.7,Jarrett Jack,Courtney Lee,Lance Thomas,Enes Freedom,Kristaps Porzingis,1.3521710486801306,-1.5243620362537142,-1.0321200981716665,-0.7512712659316957,1.8251597000241195,-0.1304226516528264,2017-18,33.950819672131146,13.453333333333333,6.861111111111111,22.200000000000003,24.0,10.379201812563661
-200768-201586-201942-202685-1626181-,7.50045873604432,1121,2018,Toronto Raptors,271.60833333333335,35,38.6,82.4,0.468,11.7,33.2,0.351,17.0,22.3,0.766,7.8,33.4,41.2,24.2,14.4,5.2,3.7,21.4,105.9,-4.0,Kyle Lowry,Serge Ibaka,DeMar DeRozan,Jonas Valanciunas,Norman Powell,1.7197058531157277,1.3675484718227988,0.8123135782518619,0.125364951712386,-1.6765173169206136,2.3484155379821603,2017-18,42.17948717948718,24.776315789473685,24.7125,30.571428571428573,5.927536231884058,13.115456950775418
-101139-1626153-1627751-1627783-1627832-,15.576583538272148,1407,2018,Toronto Raptors,339.645,37,45.3,90.0,0.503,14.9,36.3,0.41,12.5,15.0,0.832,9.4,33.1,42.5,31.1,14.3,9.2,7.7,23.9,118.0,17.8,CJ Miles,Delon Wright,Jakob Poeltl,Pascal Siakam,Fred VanVleet,-0.5060984106098774,0.6534864304934972,0.3030547437793013,1.6709912259592168,2.2146788642275403,4.336112853849678,2017-18,7.871428571428572,18.405797101449274,12.719512195121952,18.703703703703702,18.75,4.872775751841194
-201937-202324-203497-204060-1628378-,12.379254291119898,2151,2018,Utah Jazz,455.5183333333333,46,42.6,86.6,0.491,10.8,28.8,0.375,12.9,17.5,0.738,9.2,36.7,45.9,26.7,15.6,8.7,5.3,16.4,108.9,11.9,Ricky Rubio,Derrick Favors,Rudy Gobert,Joe Ingles,Donovan Mitchell,1.1865310565223726,0.6159566370436668,1.6162094813157395,1.2232726016878075,1.5207628727198006,6.162732649289388,2017-18,39.18181818181819,28.4025974025974,38.125,26.829268292682926,22.620253164556964,7.281215245706241
-201937-203109-203497-204060-1628378-,26.0152978265695,831,2018,Utah Jazz,194.28833333333333,20,38.0,82.0,0.463,11.8,33.9,0.348,27.2,34.6,0.785,10.1,35.6,45.7,24.0,13.0,9.4,5.8,21.9,114.9,30.3,Ricky Rubio,Jae Crowder,Rudy Gobert,Joe Ingles,Donovan Mitchell,1.1865310565223726,-1.1866364189240712,1.6162094813157395,1.2232726016878075,1.5207628727198006,4.360139593321649,2017-18,30.272727272727277,6.674999999999999,38.42857142857142,22.28048780487805,19.455696202531648,11.933422328472677
-2730-101107-201587-202689-203077-,7.0229378799240765,4476,2018,Charlotte Hornets,1086.1016666666667,56,40.2,86.1,0.467,9.1,24.8,0.366,19.3,26.6,0.724,10.6,36.5,47.0,22.1,13.3,7.0,5.6,14.6,108.7,2.4,Dwight Howard,Marvin Williams,Nicolas Batum,Kemba Walker,Michael Kidd-Gilchrist,-0.0416308482400928,0.1841242427550828,-0.4952137082940092,2.337327458239968,0.5232253569307306,2.5078325013916793,2017-18,26.037037037037038,31.30769230769231,31.109375,38.6125,11.77027027027027,10.002761819927318
-2738-201142-201939-202691-203110-,20.82567477798099,1094,2018,Golden State Warriors,127.08833333333334,28,39.3,79.2,0.496,15.8,39.6,0.398,24.2,28.5,0.847,7.4,27.9,35.2,25.8,10.4,6.4,6.7,19.1,118.5,7.4,Andre Iguodala,Kevin Durant,Stephen Curry,Klay Thompson,Draymond Green,1.681823946272079,1.3390726245144178,3.4612499186703323,1.514998727818608,1.806686715622513,9.80383193289795,2017-18,19.359375,24.86764705882353,34.68627450980392,14.095890410958905,41.95714285714286,11.316324881508722
-2585-201142-201939-202691-203110-,14.976122620961982,1755,2018,Golden State Warriors,414.34166666666664,36,45.7,84.8,0.54,14.0,31.7,0.442,12.9,14.9,0.865,8.6,33.9,42.5,34.7,17.0,7.8,5.6,16.3,118.3,8.4,Zaza Pachulia,Kevin Durant,Stephen Curry,Klay Thompson,Draymond Green,0.522902411323424,1.3390726245144178,3.4612499186703323,1.514998727818608,1.806686715622513,8.644910397949294,2017-18,15.867647058823529,24.61764705882353,35.78431372549019,14.15068493150685,38.728571428571435,11.209216995770856
-201152-202709-202711-203506-1626167-,13.18021365069062,1337,2018,Indiana Pacers,330.36833333333334,37,39.8,86.8,0.459,10.0,26.6,0.376,17.6,21.7,0.811,11.0,36.9,47.9,19.8,13.5,10.3,5.1,16.3,107.2,11.6,Thaddeus Young,Cory Joseph,Bojan Bogdanovic,Victor Oladipo,Myles Turner,1.2135125974316174,-0.2163993630863372,-0.5951264980514142,3.21836832541944,0.2583343925466123,3.8786894542599186,2017-18,19.28395061728395,18.597560975609756,12.899999999999999,21.279999999999998,21.615384615384613,3.5050357016393203
-201572-203484-1627742-1628366-1628398-,4.674411236787553,969,2018,Los Angeles Lakers,225.17833333333334,19,40.1,89.1,0.45,10.1,30.4,0.333,11.7,18.0,0.652,10.3,36.2,46.6,22.7,15.0,6.9,6.9,17.0,102.0,-0.6,Brook Lopez,Kentavious Caldwell-Pope,Brandon Ingram,Lonzo Ball,Kyle Kuzma,-0.8070996623362633,1.060461066073719,-0.4437939572446498,0.7689652905996556,-0.0519309258842617,0.5266018112081998,2017-18,15.575342465753426,16.52054794520548,19.76271186440678,42.33333333333333,15.026315789473685,11.600221627108098
-201933-202397-203083-203493-1626169-,8.417349379253176,1092,2018,Detroit Pistons,258.08666666666664,21,38.6,84.4,0.457,8.1,23.7,0.341,17.2,21.9,0.787,9.3,40.2,49.6,21.5,14.4,7.7,5.2,17.2,102.5,7.4,Blake Griffin,Ish Smith,Andre Drummond,Reggie Bullock,Stanley Johnson,1.4650698598810086,0.7877168100547437,-0.359187954406638,0.3037887841515442,-0.282236530907985,1.915150968772673,2017-18,21.137931034482758,23.146341463414636,14.038461538461538,12.193548387096776,7.811594202898551,6.369772932117649
-101141-203101-203145-203471-1627752-,3.318457597952285,1449,2018,Atlanta Hawks,352.0833333333333,33,38.7,84.8,0.456,10.0,28.4,0.351,12.7,16.5,0.769,10.1,33.1,43.2,24.5,17.8,7.4,5.2,16.4,100.0,-7.1,Ersan Ilyasova,Miles Plumlee,Kent Bazemore,Dennis Schroder,Taurean Prince,1.5842103330548938,-1.4538574379200648,0.5212271800807038,-0.4391176958987962,-1.2625637143569757,-1.050101335040239,2017-18,17.84057971014493,10.981818181818182,22.703125,33.803030303030305,15.790123456790123,8.678911259841875
-201952-201959-202710-203952-1626157-,11.936103332304905,4696,2018,Minnesota Timberwolves,1131.44,48,43.3,88.4,0.49,8.0,21.3,0.378,18.8,23.9,0.786,11.1,33.1,44.2,24.2,12.8,9.8,4.8,17.2,113.4,7.4,Jeff Teague,Taj Gibson,Jimmy Butler,Andrew Wiggins,Karl-Anthony Towns,-0.2716909674136211,0.2665034496483911,3.009659567918068,-0.0510846658816366,2.1229347326545445,5.076322116925747,2017-18,48.98571428571428,29.609756097560975,30.593220338983052,15.756097560975611,35.98780487804878,11.99791432829842
-101162-202693-203078-203107-203490-,12.63226221136114,2025,2018,Washington Wizards,526.1066666666667,36,45.4,88.5,0.514,9.8,23.9,0.41,13.4,16.2,0.828,10.2,35.8,45.9,31.2,15.1,7.5,4.7,16.8,114.1,8.9,Marcin Gortat,Markieff Morris,Bradley Beal,Tomas Satoransky,Otto Porter Jr.,0.2540816299097678,-1.0534884006680298,0.4748606893512057,0.6972006413481155,3.323179004275498,3.695833564216557,2017-18,20.036585365853657,16.78082191780822,28.31707317073171,23.506849315068493,20.68831168831169,4.327281920961022
-200768-201586-201942-202685-1628384-,13.435232688164506,3859,2018,Toronto Raptors,801.4966666666667,54,42.4,87.1,0.487,12.2,31.3,0.388,16.0,19.8,0.812,9.6,37.8,47.5,25.6,14.0,6.3,5.3,19.5,113.0,10.0,Kyle Lowry,Serge Ibaka,DeMar DeRozan,Jonas Valanciunas,O.G. Anunoby,1.7197058531157277,1.3675484718227988,0.8123135782518619,0.125364951712386,1.2971827631692272,5.322115618072001,2017-18,43.5,24.618421052631575,26.0625,30.727272727272727,8.797297297297296,12.48695941301123
-101162-202322-202693-203078-203490-,9.599948811548815,2224,2018,Washington Wizards,484.12166666666667,30,42.8,87.4,0.49,11.2,26.3,0.427,14.2,17.4,0.82,9.1,34.4,43.5,26.2,14.8,8.3,4.3,17.6,111.1,6.8,Marcin Gortat,John Wall,Markieff Morris,Bradley Beal,Otto Porter Jr.,0.2540816299097678,1.1874194463250638,-1.0534884006680298,0.4748606893512057,3.323179004275498,4.186052369193505,2017-18,22.75609756097561,42.73170731707317,18.123287671232873,28.134146341463413,22.545454545454547,9.5566990216271
-1717-202083-203084-1628372-1628467-,0.1811840516017374,1082,2018,Dallas Mavericks,271.1616666666667,29,38.5,89.0,0.433,11.0,31.1,0.355,9.8,12.0,0.815,6.8,35.4,42.2,23.2,12.0,4.6,4.2,14.9,97.8,-17.1,Dirk Nowitzki,Wesley Matthews,Harrison Barnes,Dennis Smith Jr.,Maxi Kleber,-0.0494260503467476,-1.7576952560854513,-0.3452181525207978,-1.062925017963958,0.1988209796653932,-3.016443497251562,2017-18,13.90909090909091,20.85714285714286,22.1038961038961,35.95652173913044,7.408450704225353,10.670132277846456
-1717-2734-200826-203939-1627812-,12.673923646883203,921,2018,Dallas Mavericks,230.74833333333333,34,41.5,82.6,0.503,10.9,29.6,0.369,18.2,22.0,0.829,5.0,37.5,42.6,29.1,11.7,6.5,1.7,17.0,112.2,22.6,Dirk Nowitzki,Devin Harris,J.J. Barea,Dwight Powell,Yogi Ferrell,-0.0494260503467476,1.0026201221019426,0.3530664406877666,1.069479064375561,1.8385772474379791,4.2143168242565014,2017-18,16.051948051948052,9.228571428571428,26.797101449275363,15.240506329113925,11.390243902439025,6.780954285861126
-201152-201954-202711-203506-1626167-,10.236654089446532,3253,2018,Indiana Pacers,696.175,44,41.8,85.4,0.489,11.6,26.6,0.438,13.7,17.6,0.78,7.5,31.5,39.0,25.3,13.5,10.0,6.0,16.5,108.9,2.5,Thaddeus Young,Darren Collison,Bojan Bogdanovic,Victor Oladipo,Myles Turner,1.2135125974316174,0.3250933374062272,-0.5951264980514142,3.21836832541944,0.2583343925466123,4.420182154752483,2017-18,24.209876543209877,35.10144927536231,14.375,25.21333333333333,25.384615384615387,7.342431222985123
-202340-202699-202704-203083-1626169-,5.176559087480127,1570,2018,Detroit Pistons,396.6066666666667,24,39.8,85.8,0.464,11.8,28.9,0.407,15.2,19.8,0.766,10.0,30.5,40.5,24.3,15.5,8.3,2.3,17.8,106.6,-8.1,Avery Bradley,Tobias Harris,Reggie Jackson,Andre Drummond,Stanley Johnson,-0.1746713306014426,0.297363205143402,1.1642113053118093,-0.359187954406638,-0.282236530907985,0.6454786945391457,2017-18,14.782608695652174,20.354430379746837,34.08888888888889,17.923076923076923,7.884057971014493,9.643898989045606
-2544-2747-101181-201567-203109-,10.750819764224154,1401,2018,Cleveland Cavaliers,354.0466666666667,22,41.5,84.3,0.493,16.0,38.0,0.421,14.3,17.0,0.843,6.7,34.8,41.5,27.6,13.3,8.7,3.2,13.9,113.3,7.6,LeBron James,JR Smith,Jose Calderon,Kevin Love,Jae Crowder,1.6218517514773545,-0.6556368723907173,0.5863551921057809,1.113087478708478,-1.1866364189240712,1.4790211309768246,2017-18,24.524390243902438,14.075,17.210526315789473,24.94915254237288,11.825,5.993380206217284
-201143-202681-203382-1627759-1628369-,16.795063420337545,1396,2018,Boston Celtics,354.2,36,45.0,88.7,0.507,11.6,25.5,0.456,10.2,13.2,0.774,7.7,39.7,47.4,25.1,13.3,6.7,6.2,18.4,111.8,11.9,Al Horford,Kyrie Irving,Aron Baynes,Jaylen Brown,Jayson Tatum,1.9276789967451893,0.276002232236534,0.709520834588787,1.6362552827471053,2.316974486974237,6.866431833291853,2017-18,28.44927536231884,32.92982456140351,11.974358974358974,13.164179104477613,14.2987012987013,9.77345260687783
-200794-201163-203914-203999-1627750-,12.579390606048152,1406,2018,Denver Nuggets,345.68333333333334,23,43.8,88.1,0.498,12.0,30.5,0.394,14.1,16.9,0.835,9.8,33.8,43.6,27.7,13.3,9.5,4.2,15.5,113.9,8.3,Paul Millsap,Wilson Chandler,Gary Harris,Nikola Jokic,Jamal Murray,0.665730276982568,-0.2658675245519849,0.7184577264804322,2.583668425000315,0.8592685845228765,4.561257488434206,2017-18,23.486486486486488,18.22972972972973,15.000000000000002,45.24324324324324,33.425,12.322027075933724
-2546-201147-201566-202331-203500-,8.190649093001392,1815,2018,Oklahoma City Thunder,344.2816666666667,16,39.4,87.6,0.45,10.8,28.5,0.38,19.8,29.0,0.682,14.3,32.3,46.6,22.1,14.7,9.8,3.1,18.2,109.4,2.1,Carmelo Anthony,Corey Brewer,Russell Westbrook,Paul George,Steven Adams,-0.240944272401938,-1.2203841603382897,2.208893720986881,0.0864484404144581,1.9758921002799528,2.8099058289410643,2017-18,30.39473684210526,3.056338028169014,47.01282051282051,22.371794871794872,22.893333333333334,15.86214806403228
-2546-201566-202331-203500-1628390-,2.9626568791992347,964,2018,Oklahoma City Thunder,235.945,31,44.3,95.9,0.462,11.2,30.2,0.372,12.7,19.0,0.667,17.3,30.8,48.2,24.7,15.7,6.3,4.5,18.2,112.4,-2.9,Carmelo Anthony,Russell Westbrook,Paul George,Steven Adams,Terrance Ferguson,-0.240944272401938,2.208893720986881,0.0864484404144581,1.9758921002799528,-1.81199580206695,2.218294187212403,2017-18,30.157894736842103,46.782051282051285,22.23076923076923,22.68,2.535714285714286,15.958395236783364
-202323-202329-203081-203468-203994-,12.113177072618232,2449,2018,Portland Trail Blazers,534.8866666666667,42,41.4,91.7,0.452,10.5,29.3,0.359,14.7,18.4,0.801,10.7,37.9,48.6,23.7,12.4,8.0,6.4,18.4,108.1,7.0,Evan Turner,Al-Farouq Aminu,Damian Lillard,CJ McCollum,Jusuf Nurkic,-1.9133638532646209,1.392817415089937,2.861145028187157,-0.1228202333432001,1.101316859704242,3.3190952163735155,2017-18,18.27848101265823,20.82608695652174,37.97260273972603,21.382716049382715,34.34177215189873,8.931252196664023
-202329-203081-203090-203468-203994-,12.66562227987186,1857,2018,Portland Trail Blazers,441.93666666666667,30,41.8,88.9,0.471,11.2,30.7,0.365,16.8,20.7,0.811,9.5,35.3,44.8,22.7,12.3,9.0,7.1,18.3,111.7,8.1,Al-Farouq Aminu,Damian Lillard,Maurice Harkless,CJ McCollum,Jusuf Nurkic,1.392817415089937,2.861145028187157,-1.613836773324507,-0.1228202333432001,1.101316859704242,3.61862229631363,2017-18,18.82608695652174,34.87671232876713,13.17241379310345,19.04938271604938,31.746835443037973,9.297129862346075
-101127-201584-202683-203501-204001-,13.515459587487518,1503,2018,New York Knicks,383.315,26,44.6,92.7,0.481,10.4,26.3,0.395,15.6,18.5,0.84,10.9,35.0,45.9,25.8,12.3,7.1,6.2,15.4,115.2,10.5,Jarrett Jack,Courtney Lee,Enes Freedom,Tim Hardaway Jr.,Kristaps Porzingis,1.3521710486801306,-1.5243620362537142,-0.7512712659316957,1.385637163314909,1.8251597000241195,2.2873346098337493,2017-18,38.295081967213115,15.013333333333334,25.142857142857142,16.12280701754386,26.125,9.392599753801013
-202687-203095-203613-203901-203932-,1.4415011546644056,887,2018,Orlando Magic,219.20833333333334,16,39.9,89.9,0.444,9.4,24.7,0.382,13.9,17.3,0.805,12.3,33.6,46.0,27.1,15.5,5.6,7.2,17.9,103.1,-8.3,Bismack Biyombo,Evan Fournier,Jonathon Simmons,Elfrid Payton,Aaron Gordon,-3.264909007389323,1.1126148652435215,-0.6950064924796941,-1.6440959938931274,1.160884344455808,-3.3305122840628156,2017-18,10.829268292682928,10.771929824561404,10.623188405797102,20.603174603174605,18.948275862068964,4.9833087052037355
-201959-202710-203952-1626145-1626157-,16.016290753479858,990,2018,Minnesota Timberwolves,261.3466666666667,21,45.0,91.5,0.492,8.1,24.0,0.339,20.7,26.9,0.77,12.6,37.4,50.0,27.3,9.7,10.5,6.0,14.7,118.8,25.2,Taj Gibson,Jimmy Butler,Andrew Wiggins,Tyus Jones,Karl-Anthony Towns,0.2665034496483911,3.009659567918068,-0.0510846658816366,2.681868051279621,2.1229347326545445,8.029881135618988,2017-18,16.524390243902438,26.254237288135595,12.487804878048781,17.036585365853657,24.646341463414636,5.8338978449590435
-202339-203089-203114-203507-1627763-,14.183072554671988,922,2018,Milwaukee Bucks,224.18333333333334,23,41.8,85.2,0.491,6.9,20.8,0.33,23.9,28.5,0.837,11.3,35.4,46.7,22.3,14.4,10.0,4.9,19.9,114.4,13.5,Eric Bledsoe,John Henson,Khris Middleton,Giannis Antetokounmpo,Malcolm Brogdon,0.9502910903137148,1.1382904291493912,0.8437078243036691,2.2839291405465407,-0.5567381386335365,4.659480345679779,2017-18,36.66216216216216,17.96,30.54320987654321,36.28378378378378,27.340425531914896,7.679637588747795
-202696-203095-203613-203901-203932-,4.629595158706396,845,2018,Orlando Magic,198.015,16,40.7,85.2,0.478,10.8,30.2,0.357,15.5,20.6,0.75,7.5,28.3,35.8,22.5,12.6,8.4,4.0,19.0,107.7,-12.2,Nikola Vucevic,Evan Fournier,Jonathon Simmons,Elfrid Payton,Aaron Gordon,0.4865566538687738,1.1126148652435215,-0.6950064924796941,-1.6440959938931274,1.160884344455808,0.4209533771952816,2017-18,25.473684210526315,13.701754385964911,13.72463768115942,23.920634920634924,22.637931034482758,5.728890240726437
-2730-101107-202689-203077-203087-,10.109407156498373,934,2018,Charlotte Hornets,232.11333333333334,25,38.9,84.9,0.459,6.8,18.4,0.371,21.1,31.5,0.671,12.8,39.5,52.4,18.8,13.9,5.2,5.2,17.6,105.8,0.0,Dwight Howard,Marvin Williams,Kemba Walker,Michael Kidd-Gilchrist,Jeremy Lamb,-0.0416308482400928,0.1841242427550828,2.337327458239968,0.5232253569307306,0.9590307255067368,3.9620769351924254,2017-18,23.12345679012346,27.833333333333336,31.475,10.04054054054054,8.775,10.340128255955369
-201163-203115-203914-203999-1627750-,10.251547449906218,1224,2018,Denver Nuggets,297.72,32,45.0,88.8,0.506,14.8,35.6,0.416,14.2,17.7,0.804,11.2,28.9,40.1,28.5,14.8,8.2,3.3,17.0,118.9,6.6,Wilson Chandler,Will Barton,Gary Harris,Nikola Jokic,Jamal Murray,-0.2658675245519849,0.5596485897771222,0.7184577264804322,2.583668425000315,0.8592685845228765,4.45517580122876,2017-18,20.31081081081081,22.475,17.03030303030303,52.770270270270274,36.65,14.843434053191267
-200755-203496-203954-203967-1627732-,17.795335606655094,2738,2018,Philadelphia 76ers,600.5683333333334,49,42.9,84.4,0.509,11.9,29.0,0.408,17.7,23.6,0.748,10.3,38.9,49.2,27.2,14.1,8.6,4.9,18.4,115.4,21.0,JJ Redick,Robert Covington,Joel Embiid,Dario Saric,Ben Simmons,0.5257134528576559,3.2462265749391506,3.3598269728724963,0.3794136861050263,0.52848033757875,8.03966102435308,2017-18,19.695652173913043,22.151898734177216,32.5,32.328947368421055,48.4375,11.33751608620728
-201609-201949-202355-204020-1626196-,6.154928880661849,1023,2018,Miami Heat,202.32833333333335,26,39.2,85.8,0.457,8.4,23.1,0.364,14.7,17.9,0.818,9.8,36.4,46.2,22.8,16.1,8.9,7.5,19.3,101.4,-0.9,Goran Dragic,James Johnson,Hassan Whiteside,Tyler Johnson,Josh Richardson,0.4577134296647394,0.1192060285993207,-0.5267592087057453,0.1805879371832569,0.7103549523194441,0.9411031390610158,2017-18,31.054054054054053,28.194444444444443,14.314814814814815,15.633802816901408,21.025,7.430988032870583
-2546-201566-202331-203460-203500-,15.87071309426545,2093,2018,Oklahoma City Thunder,538.68,31,43.7,90.2,0.485,8.2,24.7,0.333,14.7,21.3,0.691,14.4,34.9,49.3,24.1,15.2,12.7,4.2,17.1,110.4,14.8,Carmelo Anthony,Russell Westbrook,Paul George,Andre Roberson,Steven Adams,-0.240944272401938,2.208893720986881,0.0864484404144581,2.209762614126803,1.9758921002799528,6.240052603406157,2017-18,30.736842105263158,48.48717948717949,22.628205128205128,16.324324324324326,22.84,12.437959393243018
-201572-203484-203944-1628366-1628398-,4.107387989161992,885,2018,Los Angeles Lakers,216.69666666666666,12,37.4,83.7,0.447,11.2,32.7,0.342,16.3,23.0,0.709,8.5,35.3,43.8,22.8,15.0,5.4,4.7,19.7,102.2,-10.3,Brook Lopez,Kentavious Caldwell-Pope,Julius Randle,Lonzo Ball,Kyle Kuzma,-0.8070996623362633,1.060461066073719,0.5693169634018046,0.7689652905996556,-0.0519309258842617,1.5397127318546542,2017-18,14.506849315068495,16.71232876712329,15.481481481481481,41.84313725490196,14.078947368421053,11.960416466132907
-2546-201566-202331-203500-203518-,4.657566090766128,850,2018,Oklahoma City Thunder,198.30666666666667,38,40.1,87.8,0.457,12.5,33.4,0.373,16.7,21.4,0.781,12.2,30.3,42.5,21.4,12.7,6.5,3.8,17.4,109.4,5.8,Carmelo Anthony,Russell Westbrook,Paul George,Steven Adams,Alex Abrines,-0.240944272401938,2.208893720986881,0.0864484404144581,1.9758921002799528,0.00154639903867,4.031836388318023,2017-18,30.5,48.08974358974359,22.44871794871795,23.026666666666667,4.95774647887324,15.59041825649833
-201571-202696-203095-203613-203932-,6.37894044588755,801,2018,Orlando Magic,191.01,16,40.7,82.7,0.493,12.0,28.8,0.415,12.9,19.5,0.663,5.4,33.9,39.3,27.1,14.1,7.3,4.6,17.1,106.3,1.5,D.J. Augustin,Nikola Vucevic,Evan Fournier,Jonathon Simmons,Aaron Gordon,-0.3169150609678275,0.4865566538687738,1.1126148652435215,-0.6950064924796941,1.160884344455808,1.7481343101205815,2017-18,21.666666666666668,28.29824561403509,13.684210526315788,14.376811594202898,21.413793103448278,6.022543741168979
-200794-201163-203115-203999-1627750-,15.18000912882389,1174,2018,Denver Nuggets,318.2366666666667,19,44.1,93.5,0.472,15.3,35.6,0.43,15.7,18.8,0.831,12.1,33.5,45.7,26.5,12.3,7.8,5.1,16.3,119.2,11.5,Paul Millsap,Wilson Chandler,Will Barton,Nikola Jokic,Jamal Murray,0.665730276982568,-0.2658675245519849,0.5596485897771222,2.583668425000315,0.8592685845228765,4.4024483517308965,2017-18,25.35135135135135,19.7972972972973,21.875,46.7027027027027,34.8625,11.112454920285115
-201572-203484-1626204-1627742-1628366-,6.211149505419822,911,2018,Los Angeles Lakers,218.90833333333333,15,37.6,85.8,0.438,7.4,25.8,0.288,15.7,22.3,0.706,10.0,34.5,44.5,22.7,15.5,10.5,7.2,19.7,98.3,-5.5,Brook Lopez,Kentavious Caldwell-Pope,Larry Nance Jr.,Brandon Ingram,Lonzo Ball,-0.8070996623362633,1.060461066073719,1.001790391572275,-0.4437939572446498,0.7689652905996556,1.5803231286647363,2017-18,14.602739726027398,14.657534246575342,9.878787878787879,17.271186440677965,36.84313725490196,10.513629586250534
-203473-1627752-1628381-1628989-1629027-,6.942491532145284,1393,2019,Atlanta Hawks,324.0133333333333,26,42.6,89.2,0.478,14.3,35.4,0.405,13.6,16.5,0.829,11.4,30.8,42.2,25.5,16.3,8.2,3.9,20.0,113.2,-4.5,Dewayne Dedmon,Taurean Prince,John Collins,Kevin Huerter,Trae Young,-0.3915708606809749,-0.8552663819535252,2.0403662236303988,1.335462576622756,-1.7069451020694972,0.4220464555491572,2018-19,22.5,11.272727272727273,34.442622950819676,11.0,30.641975308641975,10.791465517898603
-201143-202681-202694-203935-1628369-,14.117872728486883,2097,2019,Boston Celtics,504.575,42,46.0,91.3,0.504,13.1,34.1,0.384,10.0,11.9,0.835,8.3,34.6,42.9,27.7,11.7,8.1,4.8,18.6,115.1,5.6,Al Horford,Kyrie Irving,Marcus Morris Sr.,Marcus Smart,Jayson Tatum,2.7499523324385065,1.5513474831858387,-0.2547701255644016,0.5709564209329786,1.6444018264893248,6.261887937482248,2018-19,30.279411764705884,34.04477611940299,18.653333333333332,23.6875,18.025316455696203,7.076546298355257
-200768-201586-201980-202695-1627783-,14.971723982113549,2416,2019,Toronto Raptors,546.5583333333333,33,43.4,89.2,0.487,11.4,32.6,0.35,16.5,19.7,0.841,10.4,35.5,46.0,26.5,12.1,7.8,5.4,17.2,114.8,9.1,Kyle Lowry,Serge Ibaka,Danny Green,Kawhi Leonard,Pascal Siakam,2.976197437223458,0.100228833414399,3.420184815826832,0.9573283825955472,1.337917361297822,8.791856830358057,2018-19,41.723076923076924,20.06756756756757,17.475,19.8,25.4375,9.846291810197174
-201152-201954-202711-203506-1626167-,7.788226395838306,2229,2019,Indiana Pacers,554.9133333333333,32,42.8,89.0,0.481,10.3,25.7,0.401,12.9,17.3,0.744,8.4,33.7,42.1,24.7,14.3,9.7,6.8,17.1,108.7,4.7,Thaddeus Young,Darren Collison,Bojan Bogdanovic,Victor Oladipo,Myles Turner,1.227462161549266,0.0140224526734907,0.7802321080172212,0.8023261576233682,0.7109657944695402,3.5350086743328863,2018-19,23.765432098765434,36.28947368421053,16.469135802469136,27.916666666666664,27.162162162162165,7.180082312277939
-200794-203914-203999-1627750-1628470-,12.244501352247342,1553,2019,Denver Nuggets,198.625,19,40.5,89.8,0.451,7.6,28.0,0.27,12.0,17.1,0.7,15.6,32.7,48.3,22.0,18.5,8.0,3.9,18.8,100.5,-5.1,Paul Millsap,Gary Harris,Nikola Jokic,Jamal Murray,Torrey Craig,2.929294896152551,0.8974485686050766,2.162488754212541,0.9611138086420544,0.4778624751668877,7.428208502779111,2018-19,18.414285714285715,13.982456140350877,44.349999999999994,35.97333333333333,7.405405405405405,15.527491916402843
