Group,APM,Group_Appearances,year,team,MIN,GP,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,PLUS_MINUS,player_1,player_2,player_3,player_4,player_5,player_1_rapm,player_2_rapm,player_3_rapm,player_4_rapm,player_5_rapm,player_rapm_sum
-201144-202711-203497-204060-1628378-,5.795884058,964,2020,Utah Jazz,236.4133333,32,36.3,78.9,0.46,11.6,29.8,0.391,18.9,26.4,0.716,6.1,32,38.1,20.9,15.6,4.9,3.2,16.6,103.2,-5.7,Mike Conley,Bojan Bogdanovic,Rudy Gobert,Joe Ingles,Donovan Mitchell,-1.059912748,0.817709477,1.801503504,2.195967661,0.216024654,3.971292549
-201950-202324-1627742-1628366-1629627-,13.10146511,1245,2020,New Orleans Pelicans,282.3766667,22,45.4,89.3,0.508,10.4,26.8,0.387,13.9,20.4,0.68,11.9,40.4,52.4,30.6,16.4,7.8,5.7,13.1,115,17.4,Jrue Holiday,Derrick Favors,Brandon Ingram,Lonzo Ball,Zion Williamson,1.519172127,1.903879025,-0.568845335,0.450660156,1.017734088,4.322600061
-101108-201568-203500-1628390-1628983-,5.31028605,1378,2020,Oklahoma City Thunder,334.0216667,32,41.6,83.6,0.498,12,29.9,0.402,19.5,23.9,0.816,7.8,32.7,40.5,22.7,13.9,5.9,3.5,17,114.8,-5.1,Chris Paul,Danilo Gallinari,Steven Adams,Terrance Ferguson,Shai Gilgeous-Alexander,2.381635493,0.611771991,0.119989932,-2.29807866,0.299929214,1.11524797
-101108-201568-203471-203500-1628983-,21.57708513,938,2020,Oklahoma City Thunder,176.5683333,39,40,76,0.526,11.6,27.9,0.416,36.3,43.7,0.831,9.1,31.6,40.7,17.8,10.6,8.6,4.4,15.3,127.9,31.1,Chris Paul,Danilo Gallinari,Dennis Schroder,Steven Adams,Shai Gilgeous-Alexander,2.381635493,0.611771991,2.060832779,0.119989932,0.299929214,5.47415941
-202687-1626179-1628970-1628984-1629023-,5.27429136,1007,2020,Charlotte Hornets,262.67,26,38.2,85.5,0.447,12.2,33,0.371,13.2,16.2,0.814,10.5,38.2,48.8,26,16.8,5.1,5.3,18.1,101.9,-6,Bismack Biyombo,Terry Rozier,Miles Bridges,Devonte' Graham,P.J. Washington,-0.085290421,-1.803626538,-1.928770981,1.013434099,0.26005961,-2.544194231
-200782-201566-201935-203991-1627863-,10.87799841,1540,2020,Houston Rockets,356.2166667,27,39.6,86,0.461,13.4,35.8,0.374,15.9,20.6,0.772,11.5,36.2,47.6,22.4,15.8,9.2,5.6,18,108.5,7.1,P.J. Tucker,Russell Westbrook,James Harden,Clint Capela,Danuel House Jr.,0.771585025,-0.259162443,2.994952107,-0.736083879,0.374934207,3.146225017
-101108-201568-203500-1628983-1629652-,7.588650528,1161,2020,Oklahoma City Thunder,215.7183333,20,41.5,87.6,0.474,10.8,29.8,0.364,17.8,22.1,0.806,9,33,42,19.6,11.1,8.6,2.5,17.4,111.7,-2.3,Chris Paul,Danilo Gallinari,Steven Adams,Shai Gilgeous-Alexander,Luguentz Dort,2.381635493,0.611771991,0.119989932,0.299929214,0.230138308,3.643464939
-2546-2772-202355-203081-203468-,6.49875508,965,2020,Portland Trail Blazers,229.605,12,45.2,88.3,0.512,14.5,33.5,0.433,17.2,22.3,0.771,9.4,33.9,43.4,23.7,13.1,5.5,5.5,17,122.1,6.7,Carmelo Anthony,Trevor Ariza,Hassan Whiteside,Damian Lillard,CJ McCollum,-0.145724466,0.489619533,1.49973685,1.107983519,0.45626286,3.407878297
-203501-203939-204001-1627827-1629029-,12.82401922,858,2020,Dallas Mavericks,205.46,19,42.2,86.2,0.489,17.1,42.2,0.404,18.9,24.2,0.781,10.1,39.2,49.3,26.3,14.3,6.7,6.2,13.6,120.3,12,Tim Hardaway Jr.,Dwight Powell,Kristaps Porzingis,Dorian Finney-Smith,Luka Doncic,0.535414983,1.384247665,1.616616152,1.785050629,0.501886635,5.823216065
-201937-1626162-1626164-1628969-1629028-,17.91469079,950,2020,Phoenix Suns,225.565,21,42.7,82.3,0.519,9.5,25.4,0.374,26.8,30.5,0.878,8.7,32.8,41.4,31.1,12.2,9.7,3.7,20.6,121.6,19,Ricky Rubio,Kelly Oubre Jr.,Devin Booker,Mikal Bridges,Deandre Ayton,1.073471452,-0.341960949,1.369976406,1.403169293,0.585730887,4.09038709
-201959-202694-203944-1628373-1629628-,6.240957428,955,2020,New York Knicks,240.7733333,21,40.7,91.4,0.446,10.1,26.3,0.383,14.8,20.2,0.735,13.6,33.5,47.1,21.6,12.8,8.2,2.7,22,106.4,-7.6,Taj Gibson,Marcus Morris Sr.,Julius Randle,Frank Ntilikina,RJ Barrett,-1.860546989,1.393076037,0.16254416,0.172694115,-1.725712138,-1.857944816
-2546-202355-203081-203145-203468-,8.009478758,1284,2020,Portland Trail Blazers,315.5716667,20,40.9,89.3,0.458,11,32.7,0.336,16.3,19.1,0.856,9.6,37.9,47.5,21.2,11.9,6.1,8.1,18.5,109.2,3.7,Carmelo Anthony,Hassan Whiteside,Damian Lillard,Kent Bazemore,CJ McCollum,-0.145724466,1.49973685,1.107983519,0.738244539,0.45626286,3.656503303
-201976-202331-202695-203090-1627826-,13.91634845,900,2020,LA Clippers,214.8466667,18,41.2,88.3,0.467,15.6,36.9,0.424,16.7,20,0.837,10.6,38.6,49.2,26.2,13.7,9.8,4.6,19.7,114.8,9.8,Patrick Beverley,Paul George,Kawhi Leonard,Maurice Harkless,Ivica Zubac,1.851478515,0.797339062,3.509278998,-0.809999759,1.887203309,7.235300125
-201976-202331-202694-202695-1627826-,24.52749318,894,2020,LA Clippers,147.1133333,11,43.4,92.4,0.47,17.2,39.1,0.441,17.9,21.5,0.831,10.9,34.4,45.4,26.5,11.3,7.9,3.3,17.5,121.9,23.8,Patrick Beverley,Paul George,Marcus Morris Sr.,Kawhi Leonard,Ivica Zubac,1.851478515,0.797339062,1.393076037,3.509278998,1.887203309,9.438375921
-202339-203500-1627742-1628366-1629627-,7.762774537,2501,2021,New Orleans Pelicans,609.8916667,41,45.3,89.2,0.507,11.3,30.1,0.377,14,20.4,0.686,11.9,34.8,46.7,29.2,13.4,6.3,4.5,12.6,115.9,2.7,Eric Bledsoe,Steven Adams,Brandon Ingram,Lonzo Ball,Zion Williamson,-0.703646148,0.586756835,1.282997587,0.503364767,1.574575214,3.244048255
-202330-202687-1626179-1628984-1629023-,0.977416953,1046,2021,Charlotte Hornets,258.39,26,36.4,86.5,0.421,12.9,34.3,0.377,13.5,19.5,0.692,9,34.9,43.9,27,14.3,7.5,4.1,14.6,99.2,-9.8,Gordon Hayward,Bismack Biyombo,Terry Rozier,Devonte' Graham,P.J. Washington,1.25304219,-2.212153871,-0.11154713,1.86229224,0.564891768,1.356525196
-203200-203926-1626167-1627734-1627763-,11.86185405,980,2021,Indiana Pacers,238.3033333,24,42.2,87.7,0.481,12.9,35.2,0.365,14.1,17.4,0.807,9.3,36.2,45.5,26.5,14.1,7.5,5.3,19.4,111.3,6.5,Justin Holiday,Doug McDermott,Myles Turner,Domantas Sabonis,Malcolm Brogdon,0.122043504,-0.421642359,1.043901633,-0.523442208,0.816950614,1.037811184
-200746-201942-1627749-1629022-1629640-,-7.775391753,907,2021,San Antonio Spurs,218.5333333,16,43.3,89.1,0.486,10.3,28.4,0.362,14.9,18.8,0.791,6.3,30,36.3,27.1,10.3,7.4,3.9,16.4,111.8,-13.6,LaMarcus Aldridge,DeMar DeRozan,Dejounte Murray,Lonnie Walker IV,Keldon Johnson,0.027182964,-0.237297396,2.179185181,-2.128995827,-1.445937567,-1.605862645
-201942-1627749-1627751-1629022-1629640-,6.647440998,814,2021,San Antonio Spurs,190.91,24,45.2,96.4,0.468,7.7,20.2,0.38,16.1,21.2,0.759,12.8,34.9,47.7,24,8.9,6.1,2.3,15.3,114,-2,DeMar DeRozan,Dejounte Murray,Jakob Poeltl,Lonnie Walker IV,Keldon Johnson,-0.237297396,2.179185181,1.446648456,-2.128995827,-1.445937567,-0.186397153
-201980-202699-203552-203954-1627732-,14.5156138,3137,2021,Philadelphia 76ers,655.5266667,32,42.1,83.2,0.507,12.1,27.9,0.433,21.4,26.5,0.807,7.2,36.5,43.7,25.7,12.7,8.3,5.8,15.5,117.7,15.5,Danny Green,Tobias Harris,Seth Curry,Joel Embiid,Ben Simmons,1.181644949,0.342624351,1.103998321,2.90182049,1.843336023,7.373424134
-203109-1626164-1626166-1628969-1629028-,11.35102252,917,2021,Phoenix Suns,127.4083333,37,45.3,82.5,0.549,12,26.3,0.458,18.2,20.8,0.877,7.7,32.1,39.8,25.9,13.1,7.7,2.2,25.2,120.8,8.4,Jae Crowder,Devin Booker,Cameron Payne,Mikal Bridges,Deandre Ayton,1.572312011,1.495223979,1.762068005,1.742037033,0.264988503,6.836629531
-101108-203109-1626164-1628969-1629028-,12.8146024,4387,2021,Phoenix Suns,705.775,52,44,87.1,0.505,12.9,32.7,0.393,15.1,17.7,0.851,7.6,33.2,40.7,27.9,11.5,7.6,4.7,17.6,115.9,5.2,Chris Paul,Jae Crowder,Devin Booker,Mikal Bridges,Deandre Ayton,1.87101337,1.572312011,1.495223979,1.742037033,0.264988503,6.945574896
-203081-203468-203496-203994-1626181-,13.47039226,2037,2021,Portland Trail Blazers,370.06,21,43.8,90.6,0.483,15.7,36.6,0.43,14.8,18.2,0.814,9.1,34.7,43.8,26.4,10.8,8.8,4.3,17.2,118.1,13,Damian Lillard,CJ McCollum,Robert Covington,Jusuf Nurkic,Norman Powell,1.761935129,0.80273416,2.097718359,1.485784081,-0.061638841,6.086532888
-203081-203468-203496-203994-1627884-,7.175067213,863,2021,Portland Trail Blazers,207.5366667,15,41.7,87.5,0.477,17.8,43.5,0.408,13.2,18.5,0.716,6.8,34.6,41.5,26,11.4,8.4,5.2,20,114.4,7.1,Damian Lillard,CJ McCollum,Robert Covington,Jusuf Nurkic,Derrick Jones Jr.,1.761935129,0.80273416,2.097718359,1.485784081,-1.565077078,4.58309465
-101108-1626164-1628969-1629028-1629661-,9.984237733,870,2021,Phoenix Suns,196.5133333,29,46.4,92.8,0.5,11.4,32.8,0.348,15.1,18.4,0.824,14.1,29.3,43.4,25.3,12.7,8.2,5.2,19.1,119.4,11.2,Chris Paul,Devin Booker,Mikal Bridges,Deandre Ayton,Cameron Johnson,1.87101337,1.495223979,1.742037033,0.264988503,-0.028475211,5.344787674
-202685-203937-1628415-1629630-1630217-,17.82739214,1042,2021,Memphis Grizzlies,224.0066667,28,45.2,89.5,0.505,12.6,28.9,0.436,11.5,15.5,0.747,12,33.4,45.4,27.2,14.8,8.5,3.7,18.8,114.4,7.6,Jonas Valanciunas,Kyle Anderson,Dillon Brooks,Ja Morant,Desmond Bane,1.471624529,0.399296979,2.054857365,1.060773211,-0.946461811,4.040090273
-202685-203937-1628415-1628960-1629630-,12.83331478,1984,2021,Memphis Grizzlies,457.39,35,43.8,90.2,0.485,11.7,31.4,0.373,17,21.8,0.778,10.8,38.1,48.9,26.4,11.6,7.6,4.1,17.1,116.2,7.4,Jonas Valanciunas,Kyle Anderson,Dillon Brooks,Grayson Allen,Ja Morant,1.471624529,0.399296979,2.054857365,-0.893914717,1.060773211,4.092637367
-203991-203992-1628381-1628989-1629027-,16.18791839,1104,2021,Atlanta Hawks,111.52,14,46.2,89.9,0.514,13.4,33.6,0.4,17.2,21.4,0.804,12.6,37.8,50.4,23.5,11.3,8,6.3,16,123.1,22.7,Clint Capela,Bogdan Bogdanovic,John Collins,Kevin Huerter,Trae Young,2.892917714,0.757713017,1.809668858,-0.691103213,0.749831567,5.519027944
-201572-201950-203114-203507-1628978-,10.79894616,2362,2021,Milwaukee Bucks,507.575,45,45.1,86.7,0.521,13.5,35.7,0.377,14,19,0.735,7.7,36.2,43.8,27.3,13.2,8.1,4.7,14,117.7,10.4,Brook Lopez,Jrue Holiday,Khris Middleton,Giannis Antetokounmpo,Donte DiVincenzo,0.977585385,2.730169314,0.353646961,2.95229943,0.644274475,7.657975565
-2772-202710-1628389-1629130-1629134-,8.909978336,944,2021,Miami Heat,202.62,16,43.7,86,0.509,14,36.4,0.385,15.2,18.7,0.816,6.1,32.4,38.6,29.2,12.3,12.8,4.2,16.7,116.7,5.9,Trevor Ariza,Jimmy Butler,Bam Adebayo,Duncan Robinson,Kendrick Nunn,0.229785759,1.800474534,0.407754156,1.482412668,-0.178014009,3.742413108
-201939-203110-203952-1626162-1630164-,2.129632891,1075,2021,Golden State Warriors,247.1316667,23,38,81.8,0.464,8.4,29.9,0.282,12.5,17.6,0.708,5.9,35.6,41.5,25.5,17.4,7.5,6.1,17.8,96.9,-13,Stephen Curry,Draymond Green,Andrew Wiggins,Kelly Oubre Jr.,James Wiseman,1.815236609,2.747649328,-0.174782531,-2.405558248,-2.020692765,-0.038147606
-201939-203110-203145-203952-1626172-,14.02488543,1206,2021,Golden State Warriors,268.04,28,44,88.7,0.496,18,40,0.449,10,13.4,0.75,10.9,36.1,47,32.4,16.2,7.4,3.2,19.4,116,9.7,Stephen Curry,Draymond Green,Kent Bazemore,Andrew Wiggins,Kevon Looney,1.815236609,2.747649328,0.783609346,-0.174782531,1.120851921,6.292564673
-203084-1626158-1627741-1628368-1628963-,7.906053285,1762,2021,Sacramento Kings,424.64,32,46.8,90.1,0.519,13.8,31.8,0.433,14,20.7,0.676,10.1,34.4,44.5,28.1,11.4,6.8,3.8,17.1,121.4,6.4,Harrison Barnes,Richaun Holmes,Buddy Hield,De'Aaron Fox,Marvin Bagley III,1.159232331,1.073898661,1.078355612,-0.978674171,-0.152272833,2.1805396
-203084-1626158-1627741-1628368-1630169-,8.77021271,1705,2021,Sacramento Kings,403.6966667,40,43.8,85.6,0.512,12.5,34.6,0.361,19.9,24.4,0.817,8.5,32.4,40.8,24.9,11.7,6.2,5.5,18,120,8.2,Harrison Barnes,Richaun Holmes,Buddy Hield,De'Aaron Fox,Tyrese Haliburton,1.159232331,1.073898661,1.078355612,-0.978674171,-0.806943287,1.525869146
-203991-1628381-1628989-1629027-1629629-,4.202847027,821,2021,Atlanta Hawks,194.4516667,12,43.2,86.4,0.5,10,26.9,0.369,18.9,23.3,0.813,12.6,30.6,43.2,27.7,16.5,6.3,7,18.4,115.3,-5.8,Clint Capela,John Collins,Kevin Huerter,Trae Young,Cam Reddish,2.892917714,1.809668858,-0.691103213,0.749831567,-1.077301797,3.68401313
-201942-1627749-1627751-1628401-1629640-,11.59697397,1371,2021,San Antonio Spurs,332.8866667,24,47.3,92.2,0.513,8.9,24.5,0.365,14.3,18.5,0.773,10.7,34.9,45.6,27.4,10,7.2,5.8,16.3,117.9,5.6,DeMar DeRozan,Dejounte Murray,Jakob Poeltl,Derrick White,Keldon Johnson,-0.237297396,2.179185181,1.446648456,1.875907005,-1.445937567,3.818505679
-201144-202711-203497-1626220-1628378-,13.17007204,2651,2021,Utah Jazz,593.46,41,40.5,86.8,0.467,15.8,38.9,0.407,17.4,22,0.79,10.6,39.2,49.8,22.6,13.3,5.3,5.8,15.3,114.2,10.3,Mike Conley,Bojan Bogdanovic,Rudy Gobert,Royce O'Neale,Donovan Mitchell,2.960821571,0.894737435,3.673062478,2.048721904,0.111230248,9.688573636
-202324-202711-204060-1626220-1628378-,3.889118803,822,2021,Utah Jazz,183.6166667,36,39.1,87.4,0.447,15.7,39.8,0.394,13.9,17.2,0.806,11.8,33.2,45,22.9,15.2,8,3.9,18.3,107.7,-0.8,Derrick Favors,Bojan Bogdanovic,Joe Ingles,Royce O'Neale,Donovan Mitchell,-0.715452133,0.894737435,1.018591988,2.048721904,0.111230248,3.357829441
-201144-203497-203903-204060-1627777-,13.1086415,1446,2021,Utah Jazz,301.7716667,34,41.1,86.1,0.478,18.3,48.4,0.378,15.9,19.5,0.814,9.2,36.3,45.5,26.5,12,6.2,5.6,16.9,116.5,15.3,Mike Conley,Rudy Gobert,Jordan Clarkson,Joe Ingles,Georges Niang,2.960821571,3.673062478,-0.65059473,1.018591988,1.720556618,8.722437924
-202324-202711-203903-1626220-1628378-,9.005582636,1339,2021,Utah Jazz,262.0833333,45,42.3,88.7,0.477,17.7,41.2,0.429,18.2,21.1,0.866,12.9,33.3,46.2,22.3,14.3,6.2,4.2,20,120.5,8.5,Derrick Favors,Bojan Bogdanovic,Jordan Clarkson,Royce O'Neale,Donovan Mitchell,-0.715452133,0.894737435,-0.65059473,2.048721904,0.111230248,1.688642723
-202711-203497-204060-1626220-1628378-,18.36044149,1333,2021,Utah Jazz,218.815,23,42.5,82.7,0.514,18,42.7,0.421,20.9,27.5,0.762,7.8,39.7,47.6,24.9,12.5,4.2,6.1,16.1,123.9,20.3,Bojan Bogdanovic,Rudy Gobert,Joe Ingles,Royce O'Neale,Donovan Mitchell,0.894737435,3.673062478,1.018591988,2.048721904,0.111230248,7.746344052
-204001-1626196-1627827-1628467-1629029-,11.59880391,1177,2021,Dallas Mavericks,281.1216667,22,44.6,88.2,0.506,19.2,44.3,0.434,15.3,19.7,0.774,8.6,35.7,44.3,26.6,12,7,4.8,15.6,123.7,12,Kristaps Porzingis,Josh Richardson,Dorian Finney-Smith,Maxi Kleber,Luka Doncic,-0.257498144,-1.85179091,2.634413277,1.016573343,2.014372,3.556069566
-2544-201188-203076-203471-203484-,10.58204817,1190,2021,Los Angeles Lakers,281.0183333,21,44.2,87,0.508,12.3,32.1,0.383,16.2,20.8,0.779,7.7,34.6,42.3,28.3,13.3,8.7,5.1,19.5,116.9,11.6,LeBron James,Marc Gasol,Anthony Davis,Dennis Schroder,Kentavious Caldwell-Pope,3.313031487,0.20874898,1.133882541,-0.34198907,1.01848679,5.332160727
-203493-203901-203944-1629011-1629628-,6.628051287,1555,2021,New York Knicks,395.1016667,23,41.8,90.5,0.462,8.3,23.6,0.353,12.9,18.5,0.699,12,40.3,52.3,22.4,14.2,6.1,4.2,18.2,104.9,2.3,Reggie Bullock,Elfrid Payton,Julius Randle,Mitchell Robinson,RJ Barrett,0.757357377,-1.303559177,1.103167235,-0.160306976,1.147318709,1.543977167
-203457-203493-203901-203944-1629628-,2.28686429,2264,2021,New York Knicks,554.2033333,41,41.1,87.3,0.471,12.6,30.2,0.419,14.1,18.8,0.754,8.4,33.1,41.5,22.6,13.7,7.5,5.6,21.4,109,-4.6,Nerlens Noel,Reggie Bullock,Elfrid Payton,Julius Randle,RJ Barrett,-1.417664012,0.757357377,-1.303559177,1.103167235,1.147318709,0.286620131
-200794-203115-203999-1627750-1629008-,7.813347499,861,2021,Denver Nuggets,217.5883333,15,49.8,91.6,0.543,13,32.7,0.396,12.5,15.9,0.786,10.7,30.5,41.1,30.7,12.3,9.3,5.5,14.1,125,7.3,Paul Millsap,Will Barton,Nikola Jokic,Jamal Murray,Michael Porter Jr.,-0.018820118,0.814448566,1.323356776,1.9300859,1.732025602,5.781096725
-202683-203081-203496-1627884-1629018-,13.1106726,1156,2021,Portland Trail Blazers,288.6083333,25,45.2,94.2,0.48,16.2,40.3,0.403,16.2,19.6,0.826,12.5,36,48.5,24.1,11.3,7.2,5.3,13.1,122.9,13.7,Enes Freedom,Damian Lillard,Robert Covington,Derrick Jones Jr.,Gary Trent Jr.,1.919963659,1.761935129,2.097718359,-1.565077078,-0.869395871,3.345144198
-201143-201588-1628983-1629647-1629652-,10.96963751,802,2021,Oklahoma City Thunder,195.4766667,9,40.3,87.2,0.462,14.7,40.5,0.364,14.7,18.4,0.8,6.4,38.6,45,23.1,10.8,5.4,4.2,15,110.1,2.9,Al Horford,George Hill,Shai Gilgeous-Alexander,Darius Bazley,Luguentz Dort,0.39761923,0.769227828,-0.084833788,-1.984395258,1.662220663,0.759838675
-202331-202694-202695-202704-1627826-,13.84113547,941,2021,LA Clippers,215.4716667,19,46.2,87.8,0.527,15.7,32.2,0.489,13.1,15.3,0.862,8.2,42,50.2,26.5,13.4,7.3,2.1,15.3,121.4,18.3,Paul George,Marcus Morris Sr.,Kawhi Leonard,Reggie Jackson,Ivica Zubac,3.444120596,-1.288615827,3.105515455,1.973558293,-0.105633317,7.1289452
-200794-203115-203914-203999-1627750-,9.053079547,973,2021,Denver Nuggets,249.775,16,47.5,92.3,0.514,13.3,33.7,0.395,15.8,20,0.788,12.7,34.9,47.7,28.5,12.5,7.5,3,16.2,124,10.3,Paul Millsap,Will Barton,Gary Harris,Nikola Jokic,Jamal Murray,-0.018820118,0.814448566,-0.274770026,1.323356776,1.9300859,3.774301098
-201586-201587-201976-202331-202695-,16.94707303,1070,2021,LA Clippers,263.755,19,44.3,91.7,0.483,18.3,41.5,0.442,11.5,14.1,0.816,10.6,34.3,44.8,28,12.8,10.9,5.7,16.9,118.3,16.1,Serge Ibaka,Nicolas Batum,Patrick Beverley,Paul George,Kawhi Leonard,-0.314156897,2.243340125,0.648690462,3.444120596,3.105515455,9.127509741
-202685-203468-1627742-1629637-1630529-,15.48939414,975,2022,New Orleans Pelicans,141.75,12,47.1,87.9,0.536,8.1,22.9,0.353,20.2,25.6,0.789,13.5,31.3,44.8,26.9,13.8,11.1,3.7,19.2,122.6,7.1,Jonas Valanciunas,CJ McCollum,Brandon Ingram,Jaxson Hayes,Herbert Jones,0.6242214,-0.246779166,1.769387194,0.276734139,1.234829513,3.65839308
-201144-202711-203497-1626220-1628378-,10.08775265,3039,2022,Utah Jazz,666.0283333,42,41.4,84,0.493,16.3,41.4,0.393,18,23.4,0.768,9,35,44,23.9,13.8,6.9,5,16.6,117.1,6.7,Mike Conley,Bojan Bogdanovic,Rudy Gobert,Royce O'Neale,Donovan Mitchell,1.190441305,-0.286072514,2.303240086,0.151242606,1.028922721,4.387774204
-202355-202711-203903-1626220-1628378-,6.486550219,976,2022,Utah Jazz,220.3166667,45,42.1,89.3,0.471,13.9,38.5,0.361,17.9,21.4,0.84,13.7,36.1,49.8,20.5,13.2,8.1,6.2,20.5,116,8.5,Hassan Whiteside,Bojan Bogdanovic,Jordan Clarkson,Royce O'Neale,Donovan Mitchell,2.48015679,-0.286072514,1.719045028,0.151242606,1.028922721,5.093294631
-1627783-1627832-1628384-1629018-1630567-,2.550767659,1367,2022,Toronto Raptors,345.0716667,21,39.4,86.9,0.454,13.4,35.5,0.376,15.2,18.8,0.807,9.5,31.3,40.8,22.7,12.7,9.1,4.7,17.7,107.4,0.8,Pascal Siakam,Fred VanVleet,O.G. Anunoby,Gary Trent Jr.,Scottie Barnes,1.680654218,1.384591321,0.321570498,0.216573096,-0.280804807,3.322584325
-200768-200782-202710-1628389-1629130-,11.59473018,1650,2022,Miami Heat,422.735,30,41.1,87.4,0.47,11.7,35.1,0.332,17.4,21.8,0.798,9.3,38.2,47.5,27.1,12.9,7.6,2.6,21.4,111.2,12.9,Kyle Lowry,P.J. Tucker,Jimmy Butler,Bam Adebayo,Duncan Robinson,0.790480882,1.616062987,2.224888041,2.398525209,-1.130805468,5.899151652
-203991-1628381-1628989-1629027-1629631-,4.720682539,882,2022,Atlanta Hawks,178.355,15,46.3,89.2,0.519,9.5,28.3,0.336,12.6,19,0.662,10,35,45,28.5,13.9,6.9,4.6,21.1,114.7,2.8,Clint Capela,John Collins,Kevin Huerter,Trae Young,De'Andre Hunter,1.454611733,-0.45184239,1.453555498,1.131750848,-1.250802749,2.33727294
-201568-203991-1628989-1629027-1629631-,11.26508608,1072,2022,Atlanta Hawks,232.3566667,23,44.6,92.4,0.483,15.7,35.3,0.444,14.5,17.4,0.833,10.1,32,42.1,25.6,9.1,7,2.9,18,119.4,1.9,Danilo Gallinari,Clint Capela,Kevin Huerter,Trae Young,De'Andre Hunter,0.713378736,1.454611733,1.453555498,1.131750848,-1.250802749,3.502494066
-201587-202694-202704-1627826-1629599-,-0.244766717,896,2022,LA Clippers,220.8166667,18,40,91.1,0.439,12.4,31.6,0.394,14,16,0.875,9.8,37.3,47.1,24,11.6,5.8,4.2,18.7,106.4,-14,Nicolas Batum,Marcus Morris Sr.,Reggie Jackson,Ivica Zubac,Amir Coffey,-0.719802615,-0.371652143,0.979244115,-1.189174931,0.502254043,-0.799131532
-203991-203992-1628381-1629027-1629631-,9.856848305,987,2022,Atlanta Hawks,245.9183333,16,46.3,91.8,0.504,11.4,27.7,0.413,14,19,0.737,11.2,35.7,46.9,27.1,12.4,5.8,3.8,18,118,6,Clint Capela,Bogdan Bogdanovic,John Collins,Trae Young,De'Andre Hunter,1.454611733,1.912365804,-0.45184239,1.131750848,-1.250802749,2.796083246
-201942-202696-203897-1629750-1630245-,6.930879699,1007,2022,Chicago Bulls,251.7366667,23,43.6,86.2,0.505,11.1,27.5,0.404,16.6,19.2,0.863,6.8,32.5,39.2,27.4,10.2,6.6,2.8,15.8,114.9,-3,DeMar DeRozan,Nikola Vucevic,Zach LaVine,Javonte Green,Ayo Dosunmu,1.025708366,-0.17837045,0.560925989,1.506215321,-1.659070421,1.255408805
-101108-203109-1626164-1628969-1629028-,12.17383053,3793,2022,Phoenix Suns,754.11,38,45.1,89.1,0.507,11.1,29.6,0.375,15,17.9,0.837,7.5,35.6,43.1,29,10.3,7.6,2.9,18.1,116.4,7.7,Chris Paul,Jae Crowder,Devin Booker,Mikal Bridges,Deandre Ayton,1.781426499,1.092871151,1.386456915,2.460363063,0.938126227,7.659243855
-201143-203935-1627759-1628369-1629057-,18.64973308,2376,2022,Boston Celtics,442.7833333,34,46.1,89.4,0.516,14.5,36.1,0.401,12.1,16.1,0.748,10.5,41.3,51.8,29.2,13.4,7.9,6.7,13,118.8,23.9,Al Horford,Marcus Smart,Jaylen Brown,Jayson Tatum,Robert Williams III,1.40112544,0.738566765,2.050215668,3.907460176,1.87240639,9.969774438
-201976-1626156-1626157-1629020-1630162-,12.86506451,2201,2022,Minnesota Timberwolves,438.9083333,36,45,92.5,0.487,15.1,38.9,0.389,15,19.8,0.76,12.9,33,45.9,26.4,13.7,8.3,4.4,21.5,120.2,11.8,Patrick Beverley,D'Angelo Russell,Karl-Anthony Towns,Jarred Vanderbilt,Anthony Edwards,0.396909078,1.205414546,1.335538403,0.694974646,1.730672792,5.363509464
-202692-203095-203944-1629011-1629628-,8.93777297,1723,2022,New York Knicks,433.73,33,40.7,89.8,0.453,14.3,36.8,0.388,18,24.7,0.729,14.4,35.2,49.6,22.4,13.6,7,4.6,20.2,113.7,0.7,Alec Burks,Evan Fournier,Julius Randle,Mitchell Robinson,RJ Barrett,1.316571752,0.873200028,-0.438952434,0.086024631,-0.919631863,0.917212114
-201145-203115-203932-203999-1628420-,12.79415895,3470,2022,Denver Nuggets,761.2116667,41,46.8,88,0.532,11.9,30.8,0.386,15.8,18.8,0.839,7.9,35.7,43.6,33.4,13.5,6.7,4,14.2,121.3,9.2,Jeff Green,Will Barton,Aaron Gordon,Nikola Jokic,Monte Morris,-0.054404005,-1.091816272,2.010257006,3.627768877,0.413847594,4.9056532
-202330-203486-1626179-1628970-1630163-,5.010441586,1582,2022,Charlotte Hornets,373.4883333,31,41.4,91.2,0.454,13.4,36.4,0.368,9.3,13.6,0.685,10.1,34.6,44.7,27.6,12.2,8.6,2.7,17.7,105.5,-1.4,Gordon Hayward,Mason Plumlee,Terry Rozier,Miles Bridges,LaMelo Ball,-0.030758285,0.637055181,0.117073503,2.070412441,0.121933145,2.915715986
-203078-203484-203915-1628398-1629655-,1.49902921,1289,2022,Washington Wizards,318.8516667,26,39,88.9,0.439,9.4,32.3,0.291,13.7,16.8,0.811,10.6,37.9,48.6,23.4,14.3,6.7,7.7,18.1,101.1,-5.9,Bradley Beal,Kentavious Caldwell-Pope,Spencer Dinwiddie,Kyle Kuzma,Daniel Gafford,0.768365149,-0.362932415,0.108501651,-1.475855758,-0.615544646,-1.577466019
